Country,Year,Survey,Valid records,LIS ceiling (PPP/day),LIS population share above ceiling (%),LIS welfare share above ceiling (%)
VEN,2001,EHM,13000,334.8053845466785,0.004402018632560046,0.19684320810763595
VEN,2002,EHM,13732,303.6961399739526,0.0017471848922414937,0.07880894360831149
VEN,2003,EHM,11864,257.1501207086663,0.0036690775952235443,0.18099658251856807
VEN,2004,EHM,10757,266.79429834424394,0.0017517409181297889,0.074556362039065
VEN,2005,EHM,10559,353.2176532200063,0.014007560420519781,0.9844808083139616
VEN,2006,EHM,11447,335.56001687393103,0.0,0.0
VNM,1992,VLSS,4799,36.679429187234234,0.008389613658291035,0.10725758628534957
VNM,1997,VLSS,5998,41.30685113951991,0.033238512266510895,0.40961889600392853
VNM,2002,VHLSS,29510,49.563780141262065,0.01249635173131236,0.18139042357048335
VNM,2004,VHLSS,9186,66.32948077255926,0.0,0.0
VNM,2006,VHLSS,9187,77.91982872036661,0.009174254380660071,0.23221163237431408
VNM,2008,VHLSS,9188,72.44058043672801,0.016527200765935248,0.26532817543650317
VNM,2010,VHLSS,9399,147.15115062419704,0.039525502397094625,0.6990650612802948
VNM,2012,VHLSS,9395,142.20687273385883,0.011897781263789967,0.2648813636128568
VNM,2014,VHLSS,9393,132.29205003203768,0.02441929359825705,0.4020783326425761
VNM,2016,VHLSS,9397,167.03781822537016,0.028574201247099806,0.43869264183677514
VNM,2018,VHLSS,9395,184.8413983776226,0.0,0.0
VNM,2020,VHLSS,9394,220.5540317652038,0.017930943401625276,0.5100531952156846
VNM,2022,VHLSS,9397,184.91512884912402,0.06812673736819018,2.3292047027414378
VUT,2010,HIES,4367,86.18742876335241,0.0600375173562036,1.2005404263687538
VUT,2019,NSDP,4121,73.09340633884614,0.009527755044094872,0.13785491140794112
WSM,2002,HIES,1462,157.1832392009297,0.007131059677166287,0.12396671251343623
WSM,2008,HIES,2009,187.72631315327087,0.013897843387120228,0.25020412561321564
WSM,2013,HIES,2345,136.9675695299052,0.06879777025858176,1.1276485241239715
XKX,2003,HBS,2363,59.13322557522412,0.0,0.0
XKX,2005,HBS,2358,70.48946209503944,0.0,0.0
XKX,2006,HBS,2364,61.22761516347807,0.0,0.0
XKX,2009,HBS,2329,77.18714461789196,0.0,0.0
XKX,2010,HBS,2329,97.19180958281405,0.0,0.0
XKX,2011,HBS,2241,60.19315622084573,0.0,0.0
XKX,2012,HBS,2344,74.93565402188024,0.0865554237887718,1.1137671647561558
XKX,2013,HBS,2371,58.69872685088243,0.11032623671252477,0.9085603431984632
XKX,2014,HBS,2372,67.78828865346817,0.013706255353647653,0.1125406291319289
XKX,2015,HBS,2344,66.91446843937669,0.008528472935930209,0.0695687191623043
XKX,2016,HBS,2313,69.17432397860743,0.015608087683667084,0.26425576854145505
XKX,2017,HBS,2232,64.91752701092139,0.22237177459082266,2.2607157775432594
YEM,1998,HBS,13440,90.76964380863858,0.01048393211229553,0.16299975744425402
YEM,2005,HBS,13130,50.64296785730472,0.13991946289474017,2.2038092943097896
YEM,2014,HBS,9368,54.089865542045935,0.05920254761278098,0.9986023468111229
ZAF,2005,IES,19224,483.1045987190855,0.014442499379940117,1.0106210523157948
ZAF,2008,LCS,23362,926.3333035941325,0.0006282811473070825,0.04889141811962747
ZAF,2010,IES,25323,1162.2588894328692,0.0,0.0
ZAF,2014,LCS,23368,1210.877160693641,0.0,0.0
ZMB,1991,HBS,8510,2142.3522239922213,0.0,0.0
ZMB,1996,LCMS-I,11722,131.24115152203598,0.009521072776187713,0.5552174054092665
ZMB,1998,LCMS-II,15093,134.9257719176757,0.013863355586055703,0.7546390257407648
ZMB,2002,LCMS-III,9715,46.40434589537865,0.09247134292761389,2.6540875469113168
ZMB,2004,LCMS-IV,18199,158.3302542732013,0.019789097748047234,1.719530788364831
ZMB,2006,LCMS-V,17304,148.25281689750497,0.0004048229433164935,0.03975698391003049
ZMB,2010,LCMS-VI,19322,113.44755056687937,0.0025185740327131586,0.12611658701214376
ZMB,2015,LCMS-VII,12141,211.70535491935493,0.001333306465718418,0.14383823240759744
ZMB,2022,LCMS-VIII,165221,143.9253186930983,0.0,0.0
ZWE,2017,PICES,30140,109.19083735443257,0.01899322979027311,0.6822159821685427
ZWE,2019,PICES,168598,134.33909653800245,0.013026863587949687,0.5406789401281327
