"Country","Year","Survey","Valid records","Median log welfare (unweighted)","S estimate, log space (unweighted, 1.1926 scaled)","outdetect threshold (PPP/day)","Records flagged (top)","Population share flagged (%)","Welfare share flagged (%)","mean_ppp_day original","mean_ppp_day outdetect-capped","mean_ppp_day change (%)","gini original","gini outdetect-capped","gini change (%)","mld original","mld outdetect-capped","mld change (%)","atkinson_2 original","atkinson_2 outdetect-capped","atkinson_2 change (%)"
"PER",2001,"ENAHO",11774,1.69495806442836,1.01181777336908,113.34217997919,36,0.16803416050788,3.98044582511452,7.80383663759916,7.68366272858845,-1.53993368379481,0.512877179085044,0.505269530673862,-1.48332753365105,0.485742221858006,0.470910355150293,-3.05344399566086,0.628065590665917,0.622253187658844,-0.925445223151045
"FRA",2009,"EU-SILC",7266,3.96119529213124,0.629682790264355,347.318998932073,66,0.402466343242464,3.97977960201877,57.3660805572208,56.4808790591151,-1.54307473947558,0.329948794818104,0.319475582299192,-3.17419329404907,0.185020799569784,0.171147567705894,-7.49820122718534,0.31986743656561,0.30930255108835,-3.3028949713338
"EST",2001,"HBS",5955,2.23354119862952,0.604754025687113,57.2715090434385,31,0.563668971068646,3.97970895528203,11.727026864534,11.5831470519585,-1.226907844909,0.360124548976669,0.352211650855081,-2.19726706887208,0.218581023052865,0.208081585712315,-4.80345328881151,0.348024080341162,0.340052889939377,-2.29041346620927
"SLV",2002,"EHPM",15562,1.98762488375054,0.969443408802063,133.747689405865,25,0.100990529202116,3.97849398866707,10.2939772680069,10.019504500531,-2.66634324449956,0.517234459737268,0.504024978481648,-2.55386720798333,0.520673263425324,0.494612349152519,-5.0052338200275,0.697178138103556,0.688886701866865,-1.18928517455315
"IDN",2017,"SUSENAS",295170,1.71364304248411,0.632171265522971,36.9718509902181,1711,0.527613385930042,3.97692808469573,6.91427905654569,6.83437158574218,-1.15568767401504,0.363678897669485,0.356266106130379,-2.03827925860104,0.215583774733966,0.205524980704694,-4.66584001587518,0.324564667915045,0.316772745629067,-2.40073028775215
"LVA",2007,"HBS",3565,2.85079366243511,0.621294405330706,111.572753784881,24,0.642217180463234,3.97572242712817,22.0959164485554,21.9339835363531,-0.732863525164462,0.360469299813945,0.355767285322956,-1.3044146875798,0.218743186298631,0.212553437894277,-2.829687410653,0.347172380089093,0.342435272316383,-1.36448290370731
"BOL",2005,"EH",3686,2.15443544660449,1.1506985394591,272.19835993582,7,0.144145687656643,3.97413821351906,14.0294382924114,13.8642512218102,-1.17743181985093,0.585090801192302,0.580152134357893,-0.844085537551431,0.702884928378376,0.691380609369547,-1.63672865135568,0.80030890694854,0.797930152106358,-0.297229584917613
"MDA",2010,"HBS",5454,2.23522597779804,0.5400769119431,47.2501918206279,51,0.665253075442204,3.95959783489341,10.9358103880638,10.8171296309491,-1.08524885585336,0.320509202111968,0.313086086793281,-2.31603812613574,0.169738567937716,0.160670369132383,-5.3424504021155,0.276697589799085,0.268939288832373,-2.80389177670315
"DNK",2007,"EU-SILC",5750,3.97975537822965,0.401228315311669,178.295150180358,46,0.551577897148121,3.958320123309,54.5790199119388,53.4020442237416,-2.15646175049717,0.25913077006005,0.242844764616522,-6.28485974079964,0.121708243178674,0.103128189219928,-15.2660604355863,0.241358506305307,0.225004599477852,-6.77577396288994
"HRV",2009,"HBS",3004,3.32009574098984,0.563730959813233,150.098030969613,52,0.734639880397531,3.94935880388387,31.7858605812019,31.6332028931422,-0.480269167700353,0.33183348076514,0.328626314799688,-0.966498605884114,0.181457090610154,0.177543101520778,-2.15697776053587,0.291953190186164,0.288622246052111,-1.14091719015954
"EST",2011,"EU-SILC",4737,2.98191724847271,0.486168906576496,84.8108911736249,31,0.833207480192538,3.94772057972903,23.7178532061588,23.488189323346,-0.968316486389331,0.319373614005869,0.312755756806615,-2.07213649125474,0.187820162129318,0.180164378624807,-4.07612442547039,0.380290589128773,0.374412656149117,-1.54564250278251
"VNM",1997,"VLSS",5998,1.21798228538461,0.595436311314696,20.1719135654692,62,0.566133769650422,3.94514333398707,3.96685607398357,3.92455793069076,-1.06628883185903,0.354422074489668,0.34749541903335,-1.9543521566176,0.203735357289337,0.194637372777807,-4.46558939625281,0.304387908347878,0.297016465292746,-2.42172663662712
"URY",2006,"ECH",69959,2.59820557206613,0.795218779702611,146.037277019994,369,0.358838119528886,3.92930486089278,18.904373469251,18.6856004222721,-1.1572615582035,0.459352524074511,0.45303878759127,-1.37448607601783,0.360577719204124,0.349968901519296,-2.94217227516018,0.488273846850621,0.48230954281712,-1.22150798613732
"POL",1998,"HBS",31719,2.61859102589898,0.544886559477368,70.333675120624,220,0.520071490251135,3.927500790065,14.6520216624866,14.4423487882801,-1.43101668176793,0.323187390805467,0.313396106106602,-3.02959984746412,0.172967782050708,0.160584622660897,-7.15922887083135,0.275285769323362,0.264931613765555,-3.76123894208433
"LVA",2008,"HBS",4002,2.86887087388715,0.611113843156094,110.190689224711,26,0.554892163801788,3.92396454973218,22.1065505693564,21.8505368615933,-1.15808980220524,0.358178986412137,0.350681758191924,-2.09315133065537,0.216823315011772,0.206677854381646,-4.67913731029123,0.344111857413192,0.336526114976062,-2.20444087400977
"IDN",2003,"SUSENAS",9907,1.1597952711307,0.489604149901765,13.8544671818747,117,0.742163349038029,3.92101705508668,3.57363428115615,3.53633424913397,-1.04375627407834,0.293231878232276,0.28581236192779,-2.53025569703208,0.138838211210272,0.130383405663153,-6.08968199274353,0.222934778591766,0.214992897367495,-3.56242362651454
"NLD",2018,"EU-SILC",11502,4.08691435126764,0.451707606141181,230.912111791715,97,0.642495076861142,3.9115487826067,60.2720320532799,59.3980610673853,-1.45004400236902,0.285358194268353,0.274881960286031,-3.67125745562757,0.146206993089455,0.134064813215176,-8.30478735504114,0.31276081413239,0.302873370687606,-3.1613434285917
"EST",2000,"HBS",6166,2.2606361199233,0.59646164599983,57.3986657293912,33,0.633117286042395,3.90962972710078,12.0784390069032,11.9696176396101,-0.90095555585421,0.357843981299948,0.352033509831034,-1.62374436138505,0.216619646331906,0.209081869268763,-3.47972918928757,0.348790964058317,0.342982309385836,-1.66536845017298
"BRA",2001,"PNAD",88748,2.17230023609845,1.07953495709112,223.834089908434,325,0.159103989231918,3.90837436080086,13.9073817864901,13.7199582087935,-1.34765537161464,0.583140797261745,0.577455180796739,-0.974998918220804,0.65063848302572,0.637632575141919,-1.99894537797993,0.739909694314468,0.736358469309671,-0.479953841946557
"THA",2012,"SES",41560,2.49438891565171,0.669667558384037,90.3229508895289,203,0.402484929618461,3.90830856279932,15.0648705509787,14.8396251905772,-1.49516957108444,0.392566691832582,0.383366447605609,-2.343613051842,0.253906823137064,0.240260894490198,-5.37438438174624,0.368963012905879,0.359453326346687,-2.57740917830628
"IRL",2017,"EU-SILC",4937,3.76616135517648,0.525970412341022,209.363629073016,37,0.518323206252009,3.90451166721128,49.7143466862394,48.8584244945342,-1.72168045797166,0.327656962874636,0.315918489894142,-3.5825495290893,0.184968693899239,0.169928661640162,-8.13112313333958,0.338609522677835,0.327200819549001,-3.36928005999672
"MMR",2017,"MLCS",13718,1.78524578091095,0.529184990473693,29.1600829659042,133,0.536586637367646,3.89809468482423,6.57983894594827,6.47981970236663,-1.52008650064654,0.30696869564521,0.296301197355775,-3.4751094951272,0.155311121866404,0.14205508774355,-8.53514800714428,0.245934406539169,0.23448585218471,-4.65512512688454
"KAZ",2006,"HBS",11995,2.04349662142286,0.509877672995415,35.6279214346276,85,0.550014744966072,3.8955393098442,8.21194501201965,8.08800428718901,-1.50927368180408,0.302438652537691,0.291781049106368,-3.52388933818411,0.151701118883053,0.138652014982475,-8.60185079494269,0.244893510687836,0.233526929101342,-4.64143845811553
"BOL",2009,"EH",3625,2.56325360802839,0.965253917486351,234.866052079749,9,0.146937638711557,3.89422364764821,16.5123646439291,16.2144428662404,-1.80423448799192,0.491733153363786,0.482408992806679,-1.89618301986005,0.480574173396422,0.463172546711823,-3.62100746313806,0.681442870056838,0.675593802650034,-0.858335696771684
"BFA",1994,"EP-I",7773,0.311316512187964,0.94044203368928,22.9345065635231,71,0.169131970813667,3.88775953461849,1.59557767654612,1.57233503624123,-1.45669124396386,0.480724933713882,0.473061060227855,-1.59423257429564,0.385255590945108,0.371271478821534,-3.62982717246693,0.474268535121722,0.466507069155527,-1.63651294391752
"CYP",2011,"EU-SILC",3800,3.82074625808236,0.533480370855603,226.147484033127,31,0.507070007608441,3.87579332617144,52.6363499421416,51.7429998684369,-1.69721128970127,0.314427445374854,0.302619314598503,-3.75543895739545,0.165165642022452,0.150147223224407,-9.09294367408635,0.268646722646985,0.256203182052329,-4.6319346359596
"IND",2011,"NSS-SCH1",55206,1.43655597206012,0.697961448749515,34.138996330926,423,0.251299914624789,3.8744773585974,4.02171950011233,3.95169015728756,-1.74127864518686,0.353990696001894,0.342556239554104,-3.23015733942604,0.207712573918503,0.191202886315899,-7.94833326223239,0.296140969180926,0.28371057796836,-4.19745746322984
"FRA",2019,"EU-SILC",7618,3.99678959668747,0.608851915596259,338.101228577302,36,0.2210615740047,3.86383036080597,59.5849566885186,58.0301069391367,-2.60946694567532,0.323777066285247,0.305668913063504,-5.592784390044,0.183288464798816,0.158054151957589,-13.7675400734711,0.293214492654927,0.2743426592764,-6.43618710918777
"ISL",2016,"EU-SILC",2832,3.97210756832206,0.420632303242752,187.542310893152,22,0.642911634033603,3.85835335750193,56.0942431637574,55.1356603847508,-1.70887906662394,0.267879713914705,0.255189711450026,-4.7372017385085,0.124216273177593,0.109725012893988,-11.6661528420566,0.221626950118404,0.208443861681063,-5.94832371708305
"BGR",2011,"EU-SILC",6261,2.72282752347632,0.587499685117616,88.7059155571097,35,0.491516400741868,3.85494436583593,17.4015453626231,17.1667295934897,-1.349396069373,0.356501730894332,0.347723816947343,-2.46223599671394,0.235996714717929,0.224086838577206,-5.04662793927378,0.422982383109938,0.415170019230922,-1.84697145577931
"CYP",2006,"EU-SILC",3422,3.69606146931118,0.54236375389898,205.029266222146,26,0.475878302464859,3.85444698351567,47.9688447166259,47.0956008200727,-1.82043970771414,0.302550263971576,0.289653934337458,-4.26254119392525,0.152787080298073,0.136845401970398,-10.4339177740513,0.248205206631834,0.234486122487629,-5.52731521243016
"BRA",2003,"PNAD",92629,2.16169066985235,1.05830116507422,207.803758389964,317,0.170995923119042,3.85432803319836,13.4277117210408,13.2654996188946,-1.20803980243315,0.574745839827783,0.569555168833824,-0.903124587298276,0.625224134324445,0.613623778717711,-1.85539152599548,0.723516942216228,0.720138205350787,-0.466987940198338
"LTU",2003,"HBS",7825,2.54593480010616,0.600330272996464,77.240630399554,45,0.558760114952652,3.84975790674098,15.6205007804238,15.4507391517676,-1.08678736387859,0.354564868772213,0.347498077623196,-1.99308836588561,0.208715900529595,0.199372887304496,-4.47642618573466,0.326346363683279,0.319057727122337,-2.23340517071482
"MDA",2005,"HBS",4563,1.60184067160195,0.595563193513091,29.6223828264325,30,0.51041651783708,3.84336349651967,5.72020365279275,5.65155296859777,-1.20014405713437,0.36280837951529,0.35509785477155,-2.12523336810492,0.220353069254583,0.209975984140424,-4.70929910314536,0.343424325323526,0.335558936982809,-2.29028282527957
"CHE",2017,"EU-SILC",8098,4.33021676179004,0.548328993341777,393.54827516343,40,0.407493392383282,3.843048672316,78.7546552915043,77.3317587740665,-1.80674591510955,0.330424509536952,0.318133920791498,-3.71963592007072,0.187901554552302,0.171729100964629,-8.60687588572968,0.342185524992051,0.330201701716687,-3.50214208378408
"PRT",2004,"EU-SILC",4787,3.15418926217406,0.645588918936512,162.545184077928,27,0.492776640779227,3.84283797950195,29.8670618395461,29.5203037416624,-1.1610050554911,0.387753517251812,0.380588856692817,-1.84773580128291,0.269424558839607,0.259310849149259,-3.75381878100044,0.522858808351579,0.517305000278582,-1.06220034630498
"POL",2009,"HBS",37273,2.8298105732778,0.563261596720517,91.7984454547877,272,0.510521874633853,3.83744011987457,18.2797486468856,18.0469253831183,-1.27366775257585,0.33578089033121,0.327240966744364,-2.54330244297751,0.186233308999433,0.175176965173596,-5.93682402210354,0.293396936410105,0.284415481028861,-3.06119603399359
"MDA",2011,"HBS",5672,2.25910471605874,0.506052149030644,43.6962009329928,45,0.663245727416785,3.83006518513265,11.2179840124047,11.0781410980034,-1.24659577199161,0.306285756622017,0.297565710588379,-2.84702956148218,0.155115052705179,0.144744496631129,-6.68571869279533,0.255693492362566,0.246537046246527,-3.58102430821958
"IND",2004,"NSS-SCH1",73247,1.15166207454489,0.664168051663303,23.2003236622685,532,0.297649085561025,3.8225005559474,3.11971054071347,3.06951513917868,-1.6089762457033,0.340094023227469,0.32931928719563,-3.16816388879405,0.191221477413258,0.176210965931906,-7.84980415610554,0.28005584531811,0.268342837310673,-4.18238297941347
"ARM",2021,"ILCS",5183,2.01766936026979,0.469364477761787,30.7460888273129,53,0.63888413868575,3.81644427743276,7.77915168298057,7.67869657852658,-1.29133752043644,0.279401304668908,0.270009073972824,-3.36155577627462,0.12975481282742,0.118953260926542,-8.32458670742716,0.214540881217459,0.204525266892896,-4.66839432546706
"BRA",2020,"PNADC-E5",40129,2.75219181386515,0.941493873316539,264.191292567644,316,0.202727784024591,3.80434467977787,21.0505594796179,20.7853127929999,-1.26004578108641,0.48865008124159,0.482134720702551,-1.33333867918003,0.419781925911096,0.407766771650473,-2.86223715672004,0.55141252599681,0.545696048649023,-1.03669704228302
"SLV",2016,"EHPM",19849,2.17528869100011,0.707643990468889,73.5687734852175,92,0.319028121374332,3.80113081528661,11.0268566799665,10.8424165087148,-1.67264503933163,0.399779353352244,0.389585833972927,-2.54978634935544,0.273613748057758,0.258107063990836,-5.6673629073818,0.408705970271308,0.39869534690984,-2.44934600657339
"POL",2008,"HBS",37324,2.80329281115012,0.562754520597014,89.2602600808148,252,0.481161261372479,3.79762718916255,17.9554706133988,17.7030745727515,-1.40567766828108,0.337170420456066,0.327748684172875,-2.79435434177387,0.188298620857287,0.175981660748455,-6.54118445092962,0.296106487663795,0.286206932470602,-3.34324157207712
"ZMB",2004,"LCMS-IV",18199,0.771735798697132,1.04505830303172,49.7450373958654,63,0.104728366672335,3.79593777673936,2.91040234320978,2.852022446374,-2.00590468091055,0.542947813125027,0.533599597783981,-1.72175209385977,0.524363365370905,0.504681751082943,-3.75343046210709,0.60818597256098,0.600169085899502,-1.31816369057645
"KGZ",2015,"KIHS",19949,1.81090457440598,0.512340805591993,28.4437084266209,155,0.507565695240262,3.78734576230311,6.09940296155429,6.01276798839176,-1.42038448203213,0.289979153600155,0.2797826409877,-3.51629159746921,0.139971822585442,0.127710030748905,-8.76018587887731,0.224860190107436,0.213888528361519,-4.87932601172106
"BEL",2020,"EU-SILC",6980,4.054915457851,0.438422755198223,214.902346677232,72,0.575370512067771,3.78606949966904,59.0140775531511,58.0162482949227,-1.69083259384973,0.271857824044008,0.259373937775603,-4.59206436758074,0.130479034816828,0.116167728653821,-10.9682802168931,0.246459285966122,0.233796662209445,-5.13781564652309
"SLV",2011,"EHPM",20154,1.97609826766335,0.737045939096053,65.8405615242791,89,0.342378995300684,3.78246612701223,9.54610388669703,9.41044999378048,-1.42103935308725,0.423126282800955,0.414832943476767,-1.96001516835327,0.305103740542926,0.292163187342006,-4.24136170139777,0.437600728638051,0.429540529211835,-1.84190722243577
"IND",2009,"NSS-SCH1",49245,1.30997907796703,0.710338076204708,31.21795176963,317,0.180076209492663,3.78173327891329,3.45074024218535,3.37645855430577,-2.15263052754546,0.348890886493713,0.334577051608878,-4.10266803718663,0.203046755209492,0.182270057630681,-10.2324696385196,0.290022094455743,0.274437026229107,-5.37375204323067
"ARM",2006,"ILCS",5184,1.85246662716175,0.508699623858505,29.3286689100914,48,0.637064983823522,3.78158215998299,6.89028174035996,6.81656275514167,-1.06989798089793,0.297099847413911,0.28952645203991,-2.54910779656181,0.14587266386038,0.136934754018591,-6.12719998747918,0.239447988697104,0.231415297977488,-3.35467036633873
"NOR",2008,"EU-SILC",5505,4.06624147557757,0.442131237462589,219.781789444299,38,0.562982891532109,3.77290534320533,60.9066283772357,59.8460128140992,-1.74137953683352,0.270699028192895,0.257809153581347,-4.76169962544619,0.13350851865371,0.118596152959249,-11.1695986479637,0.31832255748871,0.30647256312373,-3.72263733317142
"VNM",2020,"VHLSS",9394,2.46803121829961,0.622032971227711,76.2585951171577,46,0.505399922438484,3.76984141048545,15.0513244830855,14.8693243004704,-1.20919712294839,0.367901661094317,0.360191495873527,-2.09571362027999,0.230514475509507,0.21991649754047,-4.59753251747522,0.364521457131955,0.356840822964728,-2.10704583144649
"SLB",2005,"HIES",3776,0.940825393144162,0.824059101230676,30.3562581878185,22,0.236196024063246,3.76304498631973,3.2089869534241,3.15993160565562,-1.52868641974799,0.460968521556529,0.452616594044011,-1.81182165851934,0.365872108186185,0.351490133705069,-3.93087479458735,0.495650830842312,0.487841216559975,-1.5756282036419
