reporting_level,bin,avg_welfare,pop_share,welfare_share,quantile,pop,cum_pop_share,cum_welfare_share
national,29,0.3494971394538879,5e-05,3.023515886923574e-06,0.34949713945388794,483.3324045991898,0.0014499999999999995,7.901090354581844e-05
national,30,0.3494971394538879,5e-05,3.023515886923574e-06,0.34949713945388794,483.3324045991898,0.0014999999999999994,8.2034419432742e-05
national,31,0.3511296892605688,5e-05,3.0376391506630327e-06,0.35167810320854187,483.3324045991898,0.0015499999999999993,8.507205858340504e-05
national,32,0.35167810320854187,5e-05,3.0423835050428654e-06,0.35167810320854187,483.3324045991898,0.0015999999999999992,8.811444208844791e-05
national,33,0.35299255810979524,5e-05,3.0537549150715547e-06,0.3539869785308838,483.3324045991898,0.0016499999999999991,9.116819700351946e-05
national,34,0.3539869785308838,5e-05,3.0623576920388872e-06,0.3539869785308838,483.3324045991898,0.001699999999999999,9.423055469555835e-05
national,35,0.3539869785308838,5e-05,3.0623576920388872e-06,0.3539869785308838,483.3324045991898,0.001749999999999999,9.729291238759724e-05
national,36,0.3667995562674453,5e-05,3.1731998934928655e-06,0.37073221802711487,483.3324045991898,0.0017999999999999989,0.0001004661122810901
national,37,0.37073221802711487,5e-05,3.2072215319155357e-06,0.37073221802711487,483.3324045991898,0.0018499999999999988,0.00010367333381300563
national,38,0.37332211857439385,5e-05,3.2296268811051917e-06,0.3778761923313141,483.3324045991898,0.0018999999999999987,0.00010690296069411083
national,39,0.3778761923313141,5e-05,3.269024383401735e-06,0.3778761923313141,483.3324045991898,0.0019499999999999986,0.00011017198507751256
national,40,0.3778761923313141,5e-05,3.269024383401735e-06,0.3778761923313141,483.3324045991898,0.0019999999999999987,0.0001134410094609143
national,41,0.37999407913036615,5e-05,3.2873463198663523e-06,0.384673148393631,483.3324045991898,0.002049999999999999,0.00011672835578078065
national,42,0.384673148393631,5e-05,3.3278251640583334e-06,0.384673148393631,483.3324045991898,0.002099999999999999,0.00012005618094483898
national,43,0.384673148393631,5e-05,3.3278251640583334e-06,0.384673148393631,483.3324045991898,0.002149999999999999,0.0001233840061088973
national,44,0.38610996027417277,5e-05,3.340255089963097e-06,0.38673603534698486,483.3324045991898,0.0021999999999999993,0.0001267242611988604
national,45,0.3876347594035645,5e-05,3.353446197619334e-06,0.3890466094017029,483.3324045991898,0.0022499999999999994,0.00013007770739647975
national,46,0.3890466094017029,5e-05,3.3656601771271342e-06,0.3890466094017029,483.3324045991898,0.0022999999999999995,0.00013344336757360688
national,47,0.3890466094017029,5e-05,3.3656601771271342e-06,0.3890466094017029,483.3324045991898,0.0023499999999999997,0.000136809027750734
national,48,0.3890466094017029,5e-05,3.3656601771271342e-06,0.3890466094017029,483.3324045991898,0.0024,0.00014017468792786112
national,49,0.4000689825269315,5e-05,3.4610152358489386e-06,0.40126413106918335,483.3324045991898,0.00245,0.00014363570316371007
national,50,0.40126413106918335,5e-05,3.471354521058478e-06,0.40126413106918335,483.3324045991898,0.0025,0.00014710705768476856
national,51,0.40126413106918335,5e-05,3.471354521058478e-06,0.40126413106918335,483.3324045991898,0.00255,0.00015057841220582704
national,52,0.4015019598474806,5e-05,3.473411988798194e-06,0.4018389582633972,483.3324045991898,0.0026000000000000003,0.00015405182419462525
national,53,0.4018389582633972,5e-05,3.47632737765083e-06,0.4018389582633972,483.3324045991898,0.0026500000000000004,0.00015752815157227607
